,index,Ticker,Stock Price,4 Week Change,4 Week Percentile,12 Week Change,12 Week Percentile,26 Week Change,26 Week Percentile,52 Week Change,52 Week Percentile,HQM Score
172,172,ETSY,197.5,-0.28712012740246246,0.2554890219560878,0.2829765177450607,0.9640718562874251,1.0666436590535178,0.996007984031936,2.803004337637601,0.998003992015968,0.8033932135728542
325,325,MSCI,406.3,-0.11296071426079024,0.8343313373253493,0.1210318217812759,0.8762475049900199,0.255279820424939,0.778443113772455,0.39400056979285075,0.720558882235529,0.8023952095808383
42,42,AOS,60.2,-0.0805084653097868,0.8962075848303394,0.06380861020553251,0.7904191616766467,0.22058829821615358,0.7345309381237525,0.47981058106911745,0.778443113772455,0.7999001996007984
162,162,EA,135.2,-0.12750631444913343,0.8083832335329342,0.14230098355625587,0.9021956087824351,0.35750442009582856,0.874251497005988,0.3039712284045765,0.6107784431137725,0.7989021956087825
18,18,ALGN,556.1,-0.1798902010328586,0.5768463073852296,0.05353397967502329,0.7724550898203593,0.3259812000165144,0.8522954091816368,1.532080110106909,0.9900199600798403,0.7979041916167665
370,370,POOL,322.9,-0.19109019002794872,0.5409181636726547,0.10148346400391782,0.8562874251497006,0.5150422721133096,0.9441117764471058,0.5470677478530759,0.8343313373253493,0.7939121756487025
251,251,INTU,387.9,-0.1346504024330494,0.7764471057884232,0.07898951465614783,0.8203592814371258,0.2850765664572323,0.8203592814371258,0.45157581052917234,0.7544910179640719,0.7929141716566867
183,183,FAST,46.2,-0.1367790077931149,0.7704590818363273,0.10536832034480854,0.8622754491017964,0.3952027404819655,0.8942115768463075,0.3241004661838856,0.6347305389221557,0.7904191616766467
182,182,FB,254.6,-0.17675885789793314,0.5868263473053892,0.2194466370995965,0.940119760479042,0.5451911051753953,0.9520958083832335,0.35768113368741766,0.6826347305389221,0.7904191616766467
455,455,UNH,328.8,-0.07652013553833413,0.9121756487025948,0.12992283290430007,0.8822355289421158,0.23089945670610024,0.7485029940119761,0.3083648535617152,0.6167664670658684,0.7899201596806388
178,178,EXPD,91.9,-0.068421754888833,0.9261477045908184,0.044264506141535924,0.7604790419161677,0.27860556779174767,0.8123752495009979,0.3285114998807528,0.6387225548902196,0.7844311377245509
382,382,QRVO,168.9,-0.17995785483966764,0.5748502994011976,0.04398732104120951,0.7584830339321357,0.35305907324105845,0.8722554890219562,0.8431433555138389,0.9321357285429142,0.7844311377245509
391,391,REGN,453.1,-0.004239907866763167,0.9800399201596807,0.29973818842909944,0.9720558882235529,0.43631985754644914,0.9221556886227544,0.043928599004058266,0.2594810379241517,0.783433133732535
53,53,ADSK,284.0,-0.16972039545647052,0.6207584830339321,0.0780515171874026,0.8123752495009979,0.36008859811549515,0.8762475049900199,0.5278162708278465,0.8183632734530939,0.7819361277445109
475,475,WMT,131.9,-0.009057970889299214,0.9740518962075848,0.13215576210359542,0.8902195608782435,0.2576993132646628,0.784431137724551,0.1768115613521139,0.4570858283433134,0.7764471057884231
435,435,TXN,170.5,-0.12348620110027027,0.8243512974051896,0.002917014399951444,0.6686626746506985,0.25651902543637367,0.780439121756487,0.5227614996451013,0.8163672654690619,0.7724550898203593
76,76,BR,143.2,-0.1276813045619655,0.8043912175648703,0.0937877077272467,0.8423153692614771,0.2758843976370344,0.8063872255489022,0.3231498027933686,0.6307385229540918,0.7709580838323353
171,171,EL,289.6,-0.07965769349187696,0.9001996007984032,-0.024138654410525047,0.6027944111776447,0.21637043397811231,0.7285429141716567,0.568246583640147,0.8463073852295409,0.7694610778443114
397,397,ROL,34.0,-0.1346255645696265,0.778443113772455,0.026022318106248943,0.716566866267465,0.46415288650323433,0.936127744510978,0.32116297012775996,0.6287425149700598,0.7649700598802395
304,304,MXIM,91.6,-0.13134379189367273,0.7884231536926147,-0.00553962765663743,0.6467065868263474,0.2230165039512384,0.7385229540918163,0.6649392368342156,0.8822355289421158,0.7639720558882236
235,235,HUM,380.5,-0.1441796161443267,0.7405189620758483,0.2575000983013049,0.9540918163672655,0.32080943964372693,0.8463073852295409,0.20780711390766862,0.5089820359281437,0.7624750499001995
22,22,GOOGL,2015.9,-0.16223427809139748,0.654690618762475,0.06981258012619673,0.8023952095808383,0.2392334992253114,0.7564870259481037,0.5376326926950902,0.8263473053892215,0.7599800399201596
109,109,CLX,181.2,-0.018020114648048834,0.9620758483033931,0.1819798310823981,0.9241516966067864,0.32483701270350746,0.8502994011976048,0.07320691361544396,0.3013972055888223,0.7594810379241517
401,401,SPGI,330.5,-0.1495788596969307,0.7145708582834331,0.163241687686651,0.9101796407185628,0.371589076545947,0.8802395209580838,0.23286540474031728,0.5329341317365269,0.7594810379241517
128,128,CMI,255.5,-0.17279560346156966,0.5988023952095809,0.02000515475578579,0.7045908183632734,0.3417712740614131,0.8602794411177644,0.6392592641620691,0.8722554890219562,0.7589820359281437
23,23,GOOG,2031.3,-0.16356999990646237,0.6506986027944112,0.06426729980839603,0.7924151696606786,0.23980919063738304,0.7584830339321357,0.545311805847732,0.8323353293413173,0.7584830339321357
274,274,KR,32.4,-0.01480959334467161,0.9640718562874251,0.13258103810339067,0.8942115768463075,0.25810999778865934,0.7864271457085829,0.13575452719545508,0.3872255489021956,0.7579840319361277
320,320,MNST,85.3,-0.15814247828079367,0.6766467065868264,0.07248193928814303,0.810379241516966,0.3156573329473551,0.8423153692614771,0.3765295819471342,0.7005988023952097,0.7574850299401198
291,291,LOW,158.5,-0.22207768923921498,0.4191616766467066,0.12098119597455517,0.874251497005988,0.5302917509601787,0.9500998003992016,0.48438948079355626,0.782435129740519,0.7564870259481038
68,68,BLK,694.7,-0.1564457174888899,0.6826347305389221,0.0687024545799135,0.8003992015968063,0.24877052939165592,0.7684630738522954,0.4595855350966253,0.7644710578842315,0.7539920159680639
208,208,GIS,55.8,-0.04966090734104794,0.9461077844311377,0.19565220368383812,0.9281437125748504,0.2754288301036983,0.8023952095808383,0.09712802136352225,0.33732534930139724,0.7534930139720559
409,409,SHW,671.5,-0.14028472617710744,0.7564870259481037,0.0849703363276994,0.8303393213572855,0.27731461569901034,0.8083832335329342,0.29499780307819995,0.6007984031936128,0.749001996007984
145,145,DG,188.6,-0.12958269351785054,0.8003992015968063,0.13161232727401537,0.8882235528942115,0.2804769769983874,0.8163672654690619,0.1987187688908082,0.4870259481037924,0.748003992015968
181,181,FFIV,190.0,-0.14258959039968708,0.7465069860279441,0.11677521157590359,0.8722554890219562,0.07760585132298543,0.5309381237524949,0.5470683306698795,0.8363273453093812,0.7465069860279441
268,268,KEYS,139.6,-0.11298703754330858,0.8323353293413173,0.08214281615314539,0.8263473053892215,0.06623371229570212,0.5049900199600799,0.5316017525478586,0.8203592814371258,0.7460079840319361
13,13,AKAM,95.4,0.00044788844049738425,0.9820359281437127,0.13089242818237423,0.8862275449101795,0.3036614431524239,0.8303393213572855,0.058112222408261034,0.27944111776447106,0.7445109780439122
425,425,TMUS,120.8,-0.1322884697218641,0.782435129740519,0.03452434896570443,0.7405189620758483,0.2788251100070248,0.8143712574850299,0.31488386704951893,0.624750499001996,0.7405189620758483
215,215,GWW,379.9,-0.15189968891246322,0.7025948103792414,0.05593478472613749,0.778443113772455,0.3060866418219841,0.8363273453093812,0.33210615130038645,0.6427145708582834,0.7400199600798403
92,92,CNC,58.7,-0.006271342133332154,0.9780439121756487,0.24762453170820364,0.9520958083832335,0.1653363918574263,0.6666666666666667,0.11250479102642834,0.3592814371257485,0.7390219560878244
402,402,CRM,231.0,-0.145744973729,0.7325349301397206,0.018065644615832162,0.7005988023952097,0.5837932242996867,0.9600798403193613,0.2576242095610166,0.562874251497006,0.7390219560878244
353,353,PCAR,92.7,-0.12970337223307785,0.7984031936127746,0.006197518358337041,0.6786427145708583,0.26663716378792196,0.7924151696606786,0.3426295170560375,0.6586826347305389,0.7320359281437125
36,36,AMGN,227.5,-0.050909093908361486,0.9441117764471058,0.10457001857148342,0.8602794411177644,0.24481576080697173,0.7644710578842315,0.10525797626017352,0.34930139720558884,0.7295409181636726
302,302,MA,354.5,-0.10265200330993246,0.8622754491017964,0.029529082027600566,0.7305389221556886,0.2532012919413822,0.7764471057884232,0.2380169233643862,0.5429141716566867,0.7280439121756488
243,243,INCY,78.4,-0.08241034153211609,0.8882235528942115,0.301160404406217,0.9740518962075848,0.27043780493938935,0.8003992015968063,0.037183642673909764,0.24550898203592816,0.7270459081836327
185,185,FDX,254.2,-0.1473767494797265,0.718562874251497,-0.16568174383025752,0.2954091816367265,0.5843182836610759,0.9640718562874251,0.8341021193068885,0.9281437125748504,0.7265469061876247
168,168,EQIX,638.3,-0.07292173598946439,0.9181636726546907,0.07851183274432144,0.8163672654690619,0.3218297246905696,0.8483033932135728,0.08510608956167953,0.3213572854291417,0.7260479041916168
405,405,STX,72.8,-0.0794044686543269,0.9041916167664671,0.05996686672003246,0.784431137724551,-0.00765092901602583,0.4031936127744511,0.5142680403783649,0.8023952095808383,0.7235528942115769
252,252,ISRG,741.7,-0.1548051821719335,0.6906187624750498,0.0024421011012597258,0.6666666666666667,0.34192654219059976,0.8622754491017964,0.3528698806484865,0.6726546906187625,0.7230538922155689
140,140,DLR,134.3,-0.014286890992372464,0.9660678642714571,0.061368596548161986,0.7884231536926147,0.26349533900299504,0.7884231536926147,0.09367637841895216,0.3313373253493014,0.718562874251497
312,312,MCHP,147.7,-0.16633285942466655,0.6427145708582834,-0.025033378602094213,0.5988023952095809,0.2205162472239673,0.7325349301397206,0.6981531992315261,0.8962075848303394,0.717564870259481
38,38,ADI,153.6,-0.12402525491044882,0.8183632734530939,0.03054215445826625,0.7365269461077844,0.08503523884990774,0.5429141716566867,0.44652808724876897,0.7465069860279441,0.7110778443113772
477,477,DIS,190.9,-0.14664518319498537,0.7265469061876247,-0.001779050176583253,0.6586826347305389,0.11716362330052232,0.6007984031936128,0.6014909506940364,0.8562874251497006,0.7105788423153693
75,75,AVGO,457.1,-0.2058770090970117,0.47305389221556887,0.003102666720434935,0.6706586826347305,0.26720196542329033,0.7944111776447106,0.7151669070271636,0.9001996007984032,0.7095808383233533
446,446,TYL,461.3,-0.16952314361708865,0.624750499001996,0.12285759394633335,0.8782435129740519,0.09396484788729698,0.5668662674650699,0.4681451683465273,0.7664670658682634,0.7090818363273452
231,231,HRL,47.1,-0.013872564531440713,0.9680638722554891,0.08182458598918071,0.8243512974051896,0.19868330603039702,0.7125748502994012,0.09028921379741867,0.3273453093812375,0.7080838323353293
396,396,ROK,244.4,-0.16992481153715258,0.6167664670658684,0.09414607447157837,0.844311377245509,0.2380773499334538,0.7544910179640719,0.30655210938011535,0.6127744510978044,0.7070858283433135
123,123,GLW,37.6,-0.15730339486616057,0.6806387225548902,-0.11277573509714262,0.4171656686626746,0.3508114089448219,0.8662674650698602,0.5913441775188292,0.8542914171656686,0.7045908183632734
466,466,VRTX,212.9,-0.0591581125541019,0.9321357285429142,0.27465293772001986,0.9580838323353293,0.2499775696487178,0.7704590818363273,-0.048141513000822936,0.14970059880239522,0.7025948103792415
47,47,ADM,57.3,-0.13078145424335397,0.7924151696606786,-0.06645401570921176,0.5129740518962076,0.18979265264138387,0.7025948103792414,0.5039873322032554,0.7944111776447106,0.7005988023952096
470,470,V,213.7,-0.10127213090296924,0.8662674650698602,0.05894117512429925,0.782435129740519,0.17765686329774136,0.6886227544910181,0.1798789282313036,0.4630738522954092,0.7000998003992016
4,4,ACN,253.7,-0.18568973752329657,0.562874251497006,0.03786739683621568,0.7465069860279441,0.28690189623434303,0.8243512974051896,0.34574120688148136,0.6606786427145708,0.6986027944111777
445,445,TWTR,74.5,-0.2132686872506247,0.4550898203592814,-0.020296825295754616,0.6127744510978044,0.22932456511466684,0.7465069860279441,1.3344441525865116,0.9780439121756487,0.6981037924151696
354,354,PKG,133.5,-0.13152737792346003,0.7864271457085829,0.010770294961760896,0.6826347305389221,0.10139251393036833,0.5768463073852296,0.43624898718789573,0.7425149700598803,0.6971057884231537
352,352,ORCL,65.3,-0.09531312069588253,0.8702594810379242,0.02835766987047157,0.7265469061876247,0.12682163442729058,0.6087824351297405,0.27038211278042307,0.5728542914171657,0.6946107784431138
125,125,COST,333.9,-0.041858626980732686,0.9540918163672655,0.030157255110832747,0.7325349301397206,0.18602667032021125,0.6966067864271457,0.12919180734270846,0.3832335329341317,0.6916167664670658
87,87,CAT,221.8,-0.1508882857195023,0.7085828343313374,-0.07471403695370095,0.500998003992016,0.15445770612502316,0.6447105788423154,0.7512777704367298,0.9081836327345308,0.6906187624750499
134,134,DE,348.0,-0.1968872986965796,0.5129740518962076,-0.10738175726423341,0.4271457085828343,0.31295699947687694,0.8403193612774451,1.1821362780820983,0.9720558882235529,0.68812375249501
303,303,MKC,84.4,-0.1734992214727098,0.594810379241517,0.13509918670224816,0.8962075848303394,0.37228806393215536,0.8822355289421158,0.12178892400348963,0.37524950099800397,0.687125748502994
457,457,URI,295.1,-0.2811631990114979,0.2634730538922156,-0.014810229697506628,0.6307385229540918,0.36570505928199654,0.8782435129740519,1.2938908229164792,0.9760479041916167,0.687125748502994
161,161,EW,83.9,-0.10344661924232543,0.8602794411177644,0.026014351975051708,0.7145708582834331,0.20924116898264083,0.722554890219561,0.17064239963096886,0.44710578842315374,0.6861277445109781
202,202,FCX,35.6,-0.2602040960311092,0.313373253493014,-0.0918367912947053,0.4630738522954092,0.5928570768228438,0.9680638722554891,2.4602039987174056,0.9940119760479043,0.6846307385229541
340,340,NLOK,20.2,-0.054939297346075056,0.940119760479042,0.06867402092461167,0.7984031936127746,0.24247227039573302,0.7624750499001997,0.030639192517470427,0.23353293413173654,0.6836327345309382
122,122,CPRT,106.9,-0.15368247503016944,0.6946107784431138,0.021397390546729705,0.7065868263473054,0.22142102101668745,0.7365269461077844,0.2904599643919483,0.5968063872255489,0.6836327345309381
265,265,KSU,213.5,-0.14572664751154726,0.7345309381237525,-0.0393855858227276,0.5728542914171657,0.19495862978995676,0.7065868263473054,0.39385585822727603,0.718562874251497,0.6831337325349301
154,154,DD,69.4,-0.2627024679999628,0.3093812375249501,0.08431327408011795,0.8283433133732535,0.23718656976020813,0.7524950099800399,0.5602396310399727,0.8403193612774451,0.6826347305389222
461,461,VAR,175.7,-0.16851705199949735,0.6327345309381238,-0.08199838590809067,0.48902195608782434,0.3772402876324125,0.8862275449101795,0.38992867877338455,0.716566866267465,0.6811377245508982
12,12,APD,260.3,-0.14699452443088168,0.7245508982035928,0.051095529186307304,0.7704590818363273,0.3042081955543668,0.8323353293413173,0.1407023932106048,0.3932135728542914,0.6801397205588822
286,286,LIN,247.0,-0.15209025063158238,0.7005988023952097,-0.006565779940159247,0.6427145708582834,0.28104647039039565,0.8183632734530939,0.25298798715710086,0.5568862275449102,0.6796407185628743
326,326,NDAQ,140.3,-0.19069333127705346,0.5449101796407185,0.060865529095153074,0.7864271457085829,0.2510004838222039,0.7724550898203593,0.2870171913801543,0.5888223552894212,0.6731536926147704
278,278,LRCX,547.6,-0.18253415095230435,0.5688622754491017,-0.08750437147998391,0.4750499001996008,0.17724879932508836,0.6866267465069861,0.9852641869346317,0.9520958083832335,0.6706586826347305
156,156,EMN,110.1,-0.2544813992905567,0.3233532934131737,0.046734987276507,0.7644710578842315,0.1701344613635821,0.6766467065868264,0.7487196372716196,0.9041916167664671,0.6671656686626747
375,375,PGR,87.1,-0.08298376943305236,0.8842315369261478,-0.01651811951224684,0.626746506986028,0.24593605711123995,0.7664670658682634,0.12676977351459848,0.3812375249500998,0.6646706586826348
453,453,UNP,208.6,-0.16733487202194544,0.6367265469061877,0.024871578387084193,0.7105788423153693,0.20561338383780448,0.716566866267465,0.290314578462795,0.594810379241517,0.6646706586826348
347,347,ORLY,445.8,-0.19313301362380403,0.5309381237524949,0.09126244351010716,0.8363273453093812,0.25686291291752644,0.782435129740519,0.20746615137071267,0.5069860279441119,0.6641716566866267
105,105,CSCO,45.5,-0.059190876433345786,0.9301397205588822,0.11488507414936731,0.8682634730538922,0.05444556082241213,0.48303393213572854,0.12062931832961994,0.37325349301397204,0.6636726546906188
443,443,TRMB,73.6,-0.2832959365732716,0.2594810379241517,-0.0196663464485993,0.6167664670658684,0.30470505940747883,0.8343313373253493,0.8456560310964791,0.9341317365269461,0.6611776447105788
55,55,AZO,1160.5,-0.15975441393179182,0.6666666666666667,0.09899698717179437,0.8542914171656686,0.19038197958506442,0.7045908183632734,0.15417228849105455,0.4171656686626746,0.6606786427145709
71,71,BWA,44.9,-0.22458322343787898,0.4111776447105788,-0.022556408323497302,0.6047904191616766,0.3269042154337488,0.8542914171656686,0.47106896945186955,0.7724550898203593,0.6606786427145708
133,133,DVA,102.1,-0.11397205636873384,0.8283433133732535,-0.006310740613596653,0.6447105788423154,0.09503973823368402,0.5708582834331337,0.2890318430673188,0.592814371257485,0.659181636726547
301,301,MAS,52.9,-0.20835266496884605,0.4630738522954092,0.042691420364961215,0.7524950099800399,0.35266824364428045,0.8702594810379242,0.23480285626131686,0.5389221556886228,0.656187624750499
148,148,DPZ,339.0,-0.07592127366371322,0.9141716566866268,0.0787098431431861,0.8183632734530939,0.17564539951833003,0.6826347305389221,-0.003880801594851893,0.19760479041916168,0.6531936127744511
